SMILES,Density
C(CCCSC(=O)OCc1ccccc1)COC(=O)CCC(N*)C(*)C,1.076341
C(CCCOC(=O)CCC(N*)C(*)C)CSC(=O)OCc1ccccc1,1.076341
C(CC(N*)C(*)C)C(=O)OCCCCCSC(=O)OCc1ccccc1,1.076341
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,1.29347
O(c1ccc(*)cc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,1.29347
c1cc(S(=O)(=O)c2ccc(Oc3ccc(*)cc3)cc2)ccc1S(=O)(=O)c1ccc(NC(=O)c2ccc(*)cc2)cc1,1.29347
c1(S(=O)(=O)c2ccc(NC(=O)c3ccc(*)cc3)cc2)ccc(S(=O)(=O)c2ccc(Oc3ccc(*)cc3)cc2)cc1,1.29347
c1cc(Oc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)ccc1*,1.29347
c1cc(O*)c(OCC)cc1OCCCCCC(=O)Nc1ccc(C(=O)Oc2ccc(OC(=O)CC*)cc2)cc1,1.121493
*CCC(=O)Oc1ccc(OC(=O)c2ccc(NC(=O)CCCCCOc3ccc(O*)c(OCC)c3)cc2)cc1,1.121493
C(=O)(CC*)Oc1ccc(OC(=O)c2ccc(NC(=O)CCCCCOc3ccc(O*)c(OCC)c3)cc2)cc1,1.121493
C(CCCCC(=O)Nc1ccc(C(=O)Oc2ccc(OC(=O)CC*)cc2)cc1)Oc1ccc(O*)c(OCC)c1,1.121493
O(CCCCCC(=O)Nc1ccc(C(=O)Oc2ccc(OC(=O)CC*)cc2)cc1)c1ccc(O*)c(OCC)c1,1.121493
*CCCCCCCCCCCOC(=O)OCCC(=O)OCCCCOC(=O)c1ccc(*)cc1,1.021041
C(CCCCCCCCC*)COC(=O)OCCC(=O)OCCCCOC(=O)c1ccc(*)cc1,1.021041
C(CCOC(=O)c1ccc(*)cc1)COC(=O)CCOC(=O)OCCCCCCCCCCC*,1.021041
C(CCC*)CCCCCCCOC(=O)OCCC(=O)OCCCCOC(=O)c1ccc(*)cc1,1.021041
c1cc(C(=O)OCCCCOC(=O)CCOC(=O)OCCCCCCCCCCC*)ccc1*,1.021041
c1cc(C(C)(COC(=O)OCC)c2ccc(O*)cc2)ccc1-c1ccc(CCSC(*)=O)cc1,1.097372
O=C(*)SCCc1ccc(-c2ccc(C(C)(COC(=O)OCC)c3ccc(O*)cc3)cc2)cc1,1.097372
*Oc1ccc(C(C)(COC(=O)OCC)c2ccc(-c3ccc(CCSC(*)=O)cc3)cc2)cc1,1.097372
C(=O)(OCC)OCC(C)(c1ccc(O*)cc1)c1ccc(-c2ccc(CCSC(*)=O)cc2)cc1,1.097372
c1cc(C(C)(COC(=O)OCC)c2ccc(-c3ccc(CCSC(*)=O)cc3)cc2)ccc1O*,1.097372
O(*)C(=O)c1ccccc1-c1ccccc1CC(=O)OCCCCOCCSCCC*,1.112687
c1ccc(-c2ccccc2C(=O)O*)c(CC(=O)OCCCCOCCSCCC*)c1,1.112687
c1(CC(=O)OCCCCOCCSCCC*)ccccc1-c1ccccc1C(=O)O*,1.112687
*CCCSCCOCCCCOC(=O)Cc1ccccc1-c1ccccc1C(=O)O*,1.112687
C(C(=O)OCCCCOCCSCCC*)c1ccccc1-c1ccccc1C(=O)O*,1.112687
N(C(=O)C(C)C*)C(=O)N1CC(=O)N(*)C1,1.225847
O=C(NC(=O)N1CC(=O)N(*)C1)C(C)C*,1.225847
*CC(C)C(=O)NC(=O)N1CC(=O)N(*)C1,1.225847
C(=O)(NC(=O)C(C)C*)N1CC(=O)N(*)C1,1.225847
C(*)C(C)C(=O)NC(=O)N1CC(=O)N(*)C1,1.225847
C(CCCCCCNC(=O)Oc1ccc(C(C)(C)c2ccc(O*)cc2S(=O)(=O)O)cc1)CCCCNC(*)=O,1.097676
N(CCCCCCCCCCCNC(=O)Oc1ccc(C(C)(C)c2ccc(O*)cc2S(=O)(=O)O)cc1)C(*)=O,1.097676
*Oc1ccc(C(C)(C)c2ccc(OC(=O)NCCCCCCCCCCCNC(*)=O)cc2)c(S(=O)(=O)O)c1,1.097676
C(CCCCCCCCNC(*)=O)CCNC(=O)Oc1ccc(C(C)(C)c2ccc(O*)cc2S(=O)(=O)O)cc1,1.097676
c1cc(OC(=O)NCCCCCCCCCCCNC(*)=O)ccc1C(C)(C)c1ccc(O*)cc1S(=O)(=O)O,1.097676
C(CCCCCCCCCCCC(=O)NCCOC(=O)O*)CCC(=O)NCCC*,0.986576
O(*)C(=O)OCCNC(=O)CCCCCCCCCCCCCCC(=O)NCCC*,0.986576
*CCCNC(=O)CCCCCCCCCCCCCCC(=O)NCCOC(=O)O*,0.986576
O=C(O*)OCCNC(=O)CCCCCCCCCCCCCCC(=O)NCCC*,0.986576
C(CCCCCCCC(=O)NCCOC(=O)O*)CCCCCCC(=O)NCCC*,0.986576
N(CC(*)C(=O)C*)C(=O)/C=C/C,1.056647
C(NC(=O)/C=C/C)C(*)C(=O)C*,1.056647
C(=C\C)/C(=O)NCC(*)C(=O)C*,1.056647
*CC(=O)C(*)CNC(=O)/C=C/C,1.056647
*C(CNC(=O)/C=C/C)C(=O)C*,1.056647
C(CCCCCCC(=O)OCCCC*)CCCC(=O)OCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.038484737
c1cc(C(=O)OCCCCOC(=O)CCCCCCCCCCC(=O)OCCCC*)ccc1C(=O)O*,1.038484737
*CCCCOC(=O)CCCCCCCCCCC(=O)OCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.038484737
c1cc(C(=O)O*)ccc1C(=O)OCCCCOC(=O)CCCCCCCCCCC(=O)OCCCC*,1.038484737
C(CCC*)OC(=O)CCCCCCCCCCC(=O)OCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.038484737
C(=O)(NC(COC(=O)CCCCCCCCCOc1ccc(O*)cc1)OC)c1ccc(C(=O)OCCCC*)cc1,1.06125
*CCCCOC(=O)c1ccc(C(=O)NC(COC(=O)CCCCCCCCCOc2ccc(O*)cc2)OC)cc1,1.06125
C(CCCCCCC(=O)OCC(NC(=O)c1ccc(C(=O)OCCCC*)cc1)OC)CCOc1ccc(O*)cc1,1.06125
C(CCCCCCCCC(=O)OCC(NC(=O)c1ccc(C(=O)OCCCC*)cc1)OC)Oc1ccc(O*)cc1,1.06125
C(CCCCCCCOc1ccc(O*)cc1)CC(=O)OCC(NC(=O)c1ccc(C(=O)OCCCC*)cc1)OC,1.06125
*SCCc1ccc(Cc2ccc(CC*)cc2)cc1,1.074630049
c1cc(CC*)ccc1Cc1ccc(CCS*)cc1,1.074630049
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,1.074630049
c1(CCS*)ccc(Cc2ccc(CC*)cc2)cc1,1.074630049
c1cc(Cc2ccc(CCS*)cc2)ccc1CC*,1.074630049
C(COC(=O)C(*)(C)C*)COc1ccc(S(=O)(=O)c2ccc(C(COC)C(c3ccc(C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.187228
C(CCOc1ccc(S(=O)(=O)c2ccc(C(COC)C(c3ccc(C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1)OC(=O)C(*)(C)C*,1.187228
c1(OCCCOC(=O)C(*)(C)C*)ccc(S(=O)(=O)c2ccc(C(COC)C(c3ccc(C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.187228
*CC(*)(C)C(=O)OCCCOc1ccc(S(=O)(=O)c2ccc(C(COC)C(c3ccc(C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.187228
C(c1ccc(C)cc1)(C(COC)c1ccc(S(=O)(=O)c2ccc(OCCCOC(=O)C(*)(C)C*)cc2)cc1)(C(F)(F)F)C(F)(F)F,1.187228
c1cc(C(C)C)ccc1-c1ccc(NC(=O)C(*)C*)cc1C(=O)OC,1.012613
*CC(*)C(=O)Nc1ccc(-c2ccc(C(C)C)cc2)c(C(=O)OC)c1,1.012613
c1cc(-c2ccc(NC(=O)C(*)C*)cc2C(=O)OC)ccc1C(C)C,1.012613
c1cc(-c2ccc(C(C)C)cc2)c(C(=O)OC)cc1NC(=O)C(*)C*,1.012613
*C(C*)C(=O)Nc1ccc(-c2ccc(C(C)C)cc2)c(C(=O)OC)c1,1.012613
C(C)(C*)(CC)COC(=O)Nc1ccc(C(C)(C)c2ccc(C#N)cc2)cc1*,1.008957
c1cc(C(C)(C)c2ccc(C#N)cc2)cc(*)c1NC(=O)OCC(C)(C*)CC,1.008957
N(C(=O)OCC(C)(C*)CC)c1ccc(C(C)(C)c2ccc(C#N)cc2)cc1*,1.008957
*CC(C)(CC)COC(=O)Nc1ccc(C(C)(C)c2ccc(C#N)cc2)cc1*,1.008957
C(*)C(C)(CC)COC(=O)Nc1ccc(C(C)(C)c2ccc(C#N)cc2)cc1*,1.008957
CC(C)C(CSC)C(*)C(CCCCNC(=O)O)N*,1.030436
*NC(CCCCNC(=O)O)C(*)C(CSC)C(C)C,1.030436
C(CCCCNC(=O)O)(N*)C(*)C(CSC)C(C)C,1.030436
C(=O)(O)NCCCCC(N*)C(*)C(CSC)C(C)C,1.030436
C(C)(C)C(CSC)C(*)C(CCCCNC(=O)O)N*,1.030436
*CC(C)(CC)CCCCOC(=O)CCCOC(=O)c1ccc(C(*)=O)cc1,1.037457
c1(C(=O)OCCCC(=O)OCCCCC(C)(C*)CC)ccc(C(*)=O)cc1,1.037457
O=C(CCCOC(=O)c1ccc(C(*)=O)cc1)OCCCCC(C)(C*)CC,1.037457
O=C(*)c1ccc(C(=O)OCCCC(=O)OCCCCC(C)(C*)CC)cc1,1.037457
C(*)C(C)(CC)CCCCOC(=O)CCCOC(=O)c1ccc(C(*)=O)cc1,1.037457
c1cc(C(C)(Cl)c2ccc(O*)cc2)ccc1N(CC)CCOC(=O)c1ccc(OCCCCCCCC*)cc1,1.068111
*CCCCCCCCOc1ccc(C(=O)OCCN(CC)c2ccc(C(C)(Cl)c3ccc(O*)cc3)cc2)cc1,1.068111
c1cc(C(=O)OCCN(CC)c2ccc(C(C)(Cl)c3ccc(O*)cc3)cc2)ccc1OCCCCCCCC*,1.068111
c1cc(C(C)(Cl)c2ccc(N(CC)CCOC(=O)c3ccc(OCCCCCCCC*)cc3)cc2)ccc1O*,1.068111
C(*)CCCCCCCOc1ccc(C(=O)OCCN(CC)c2ccc(C(C)(Cl)c3ccc(O*)cc3)cc2)cc1,1.068111
O=C(*)NCCCCCCC(=O)NCCNC(*)=O,1.091782
C(CCCNC(*)=O)CCC(=O)NCCNC(*)=O,1.091782
N(CCCCCCC(=O)NCCNC(*)=O)C(*)=O,1.091782
*C(=O)NCCNC(=O)CCCCCCNC(*)=O,1.091782
*C(=O)NCCCCCCC(=O)NCCNC(*)=O,1.091782
*CC(*)(C#N)c1ccc(F)c(F)c1,1.132188
c1c(C(*)(C#N)C*)ccc(F)c1F,1.132188
c1(F)ccc(C(*)(C#N)C*)cc1F,1.132188
N#CC(*)(C*)c1ccc(F)c(F)c1,1.132188
c1(C(*)(C#N)C*)ccc(F)c(F)c1,1.132188
*C(C*)C(=S)Oc1ccc(C(=O)Oc2ccc(/C=C/c3ccc(OC)cc3)cc2)cc1,1.141291
c1cc(OC(=O)c2ccc(OC(=S)C(*)C*)cc2)ccc1/C=C/c1ccc(OC)cc1,1.141291
c1(/C=C/c2ccc(OC)cc2)ccc(OC(=O)c2ccc(OC(=S)C(*)C*)cc2)cc1,1.141291
*CC(*)C(=S)Oc1ccc(C(=O)Oc2ccc(/C=C/c3ccc(OC)cc3)cc2)cc1,1.141291
C(=O)(Oc1ccc(/C=C/c2ccc(OC)cc2)cc1)c1ccc(OC(=S)C(*)C*)cc1,1.141291
N(CCC*)(CCOC(=O)NCCSC(*)=O)c1ccccc1C(=O)O,1.207854
c1ccc(C(=O)O)c(N(CCC*)CCOC(=O)NCCSC(*)=O)c1,1.207854
C(*)(=O)SCCNC(=O)OCCN(CCC*)c1ccccc1C(=O)O,1.207854
*CCCN(CCOC(=O)NCCSC(*)=O)c1ccccc1C(=O)O,1.207854
O=C(O)c1ccccc1N(CCC*)CCOC(=O)NCCSC(*)=O,1.207854
C(CCC*)C(=O)OCCN(CC)C(=O)c1ccc(*)nc1,1.057604
c1(C(=O)N(CC)CCOC(=O)CCCC*)ccc(*)nc1,1.057604
*CCCCC(=O)OCCN(CC)C(=O)c1ccc(*)nc1,1.057604
CCN(CCOC(=O)CCCC*)C(=O)c1ccc(*)nc1,1.057604
N(CC)(CCOC(=O)CCCC*)C(=O)c1ccc(*)nc1,1.057604
C(=O)(CCCCCCCCO*)NCc1ccc(CNC(=O)CCCCCCCC*)cc1,0.984544644
O=C(CCCCCCCC*)NCc1ccc(CNC(=O)CCCCCCCCO*)cc1,0.984544644
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCO*)cc1,0.984544644
c1cc(CNC(=O)CCCCCCCCO*)ccc1CNC(=O)CCCCCCCC*,0.984544644
C(CCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCC*)cc1)CCCO*,0.984544644
c1(OCCCCCCCCCCCC)cc(/C=C/*)c(OC)cc1/C=C/c1ccc(O*)c(C(=O)Nc2ccc(OC)cc2)c1,1.009252
*/C=C/c1cc(OCCCCCCCCCCCC)c(/C=C/c2ccc(O*)c(C(=O)Nc3ccc(OC)cc3)c2)cc1OC,1.009252
c1c(/C=C/c2ccc(O*)c(C(=O)Nc3ccc(OC)cc3)c2)c(OCCCCCCCCCCCC)cc(/C=C/*)c1OC,1.009252
C(CCCCCCC)CCCCOc1cc(/C=C/*)c(OC)cc1/C=C/c1ccc(O*)c(C(=O)Nc2ccc(OC)cc2)c1,1.009252
c1cc(OC)ccc1NC(=O)c1cc(/C=C/c2cc(OC)c(/C=C/*)cc2OCCCCCCCCCCCC)ccc1O*,1.009252
O=C(NCCCCCCCC*)C(C)NC(=O)CCCCCCCCCCCCCCCC(=O)N*,0.925274
C(CCCCCCCCCCCCCC(=O)NC(C)C(=O)NCCCCCCCC*)CC(=O)N*,0.925274
C(CCCCCCCCCCCCCC(=O)N*)CC(=O)NC(C)C(=O)NCCCCCCCC*,0.925274
*CCCCCCCCNC(=O)C(C)NC(=O)CCCCCCCCCCCCCCCC(=O)N*,0.925274
O=C(CCCCCCCCCCCCCCCC(=O)N*)NC(C)C(=O)NCCCCCCCC*,0.925274
C(*)Cc1ccc(Cc2ccc(*)cc2)cc1,1.024504013
*CCc1ccc(Cc2ccc(*)cc2)cc1,1.024504013
c1cc(Cc2ccc(*)cc2)ccc1CC*,1.024504013
c1(Cc2ccc(CC*)cc2)ccc(*)cc1,1.024504013
c1cc(*)ccc1Cc1ccc(CC*)cc1,1.024504013
*c1ccc(C2(c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3cc(C(C)(C)C)ccc3-c3ccc(C(C)(C)C)cc32)cc1,0.977851312
C(F)(F)(F)C(c1ccc2c(c1)C(=O)N(*)C2=O)(c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(*)cc4)c4cc(C(C)(C)C)ccc4-c4ccc(C(C)(C)C)cc43)cc1)C2=O)C(F)(F)F,0.977851312
c1cc(C(c2ccc3c(c2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)cc2c1C(=O)N(c1ccc(C3(c4ccc(*)cc4)c4cc(C(C)(C)C)ccc4-c4ccc(C(C)(C)C)cc43)cc1)C2=O,0.977851312
CC(C)(C)c1ccc2c(c1)C(c1ccc(*)cc1)(c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1)c1cc(C(C)(C)C)ccc1-2,0.977851312
N1(*)C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6cc(C(C)(C)C)ccc6-c6ccc(C(C)(C)C)cc65)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.977851312
O(CCCCCCCCCCCCCCOC(=O)c1ccc(N*)cc1)C(=O)CCCCCCCCCC(=O)OCC(*)C#N,0.984257
C(*)(C#N)COC(=O)CCCCCCCCCC(=O)OCCCCCCCCCCCCCCOC(=O)c1ccc(N*)cc1,0.984257
C(CCCCCCCCCOC(=O)CCCCCCCCCC(=O)OCC(*)C#N)CCCCOC(=O)c1ccc(N*)cc1,0.984257
O=C(OCCCCCCCCCCCCCCOC(=O)CCCCCCCCCC(=O)OCC(*)C#N)c1ccc(N*)cc1,0.984257
*Nc1ccc(C(=O)OCCCCCCCCCCCCCCOC(=O)CCCCCCCCCC(=O)OCC(*)C#N)cc1,0.984257
*CC(*)(C)C(=O)OCCCCCCCCCCCOC(=O)Nc1ccc(N(C)C)cc1,1.004286
C(CCCCCCOC(=O)Nc1ccc(N(C)C)cc1)CCCCOC(=O)C(*)(C)C*,1.004286
C(CCCCCCCCOC(=O)Nc1ccc(N(C)C)cc1)CCOC(=O)C(*)(C)C*,1.004286
C(CCCCCCOC(=O)C(*)(C)C*)CCCCOC(=O)Nc1ccc(N(C)C)cc1,1.004286
c1cc(N(C)C)ccc1NC(=O)OCCCCCCCCCCCOC(=O)C(*)(C)C*,1.004286
C(C*)S/C(=N\c1ccccc1)S*,1.199436862
c1cccc(/N=C(/S*)SCC*)c1,1.199436862
C(=N\c1ccccc1)(/S*)SCC*,1.199436862
*CCS/C(=N\c1ccccc1)S*,1.199436862
N(=C(\S*)SCC*)/c1ccccc1,1.199436862
C(CC)CCCOc1cc(*)c(OCCCCCC)cc1N*,0.928014078
*Nc1cc(OCCCCCC)c(*)cc1OCCCCCC,0.928014078
c1c(*)c(OCCCCCC)cc(N*)c1OCCCCCC,0.928014078
c1(OCCCCCC)cc(*)c(OCCCCCC)cc1N*,0.928014078
C(CCCCC)Oc1cc(*)c(OCCCCCC)cc1N*,0.928014078
*c1ccc(N*)c(-c2ccccc2)c1,1.056212184
c1cccc(-c2cc(*)ccc2N*)c1,1.056212184
*Nc1ccc(*)cc1-c1ccccc1,1.056212184
c1cc(N*)c(-c2ccccc2)cc1*,1.056212184
c1c(*)ccc(N*)c1-c1ccccc1,1.056212184
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
C(CCCCCCCC*)CCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
C(CCCC*)CCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
C(CCCCCCCCCCCCCCCCC*)CCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
C(CC*)CCCCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
*c1c(C)c(C)c(CC*)c(C)c1C,0.893393237
*CCc1c(C)c(C)c(*)c(C)c1C,0.893393237
c1(C)c(C)c(*)c(C)c(C)c1CC*,0.893393237
c1(CC*)c(C)c(C)c(*)c(C)c1C,0.893393237
Cc1c(C)c(*)c(C)c(C)c1CC*,0.893393237
c1ccccc1C(*)=C(*)c1ccc2c(c1)C1(CC1)c1ccccc1-2,0.822937648
*C(=C(*)c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccccc1,0.822937648
C(*)(=C(*)c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccccc1,0.822937648
C1CC12c1ccccc1-c1ccc(C(*)=C(*)c3ccccc3)cc12,0.822937648
c12ccccc1-c1ccc(C(*)=C(*)c3ccccc3)cc1C21CC1,0.822937648
C(CC(=O)O*)c1ccc(CCC(*)=O)cc1,1.129321919
*OC(=O)CCc1ccc(CCC(*)=O)cc1,1.129321919
*C(=O)CCc1ccc(CCC(=O)O*)cc1,1.129321919
c1cc(CCC(=O)O*)ccc1CCC(*)=O,1.129321919
c1(CCC(*)=O)ccc(CCC(=O)O*)cc1,1.129321919
N(C(=O)CCCN(CC*)CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccccc2)cc1,1.098091632
*CCN(CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)NCCCCCCNC(=O)O*,1.098091632
C(CCCCCNC(=O)OCCN(CC*)CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)NC(=O)O*,1.098091632
C(CCCNC(=O)O*)CCNC(=O)OCCN(CC*)CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,1.098091632
c1ccc(/N=N/c2ccc(NC(=O)CCCN(CC*)CCOC(=O)NCCCCCCNC(=O)O*)cc2)cc1,1.098091632
c1(S(F)(F)F)cc(C(C)(C)C)c(C(=O)N(*)CC*)cc1Br,0.324413
FS(F)(F)c1cc(C(C)(C)C)c(C(=O)N(*)CC*)cc1Br,0.324413
C(*)CN(*)C(=O)c1cc(Br)c(S(F)(F)F)cc1C(C)(C)C,0.324413
S(F)(F)(F)c1cc(C(C)(C)C)c(C(=O)N(*)CC*)cc1Br,0.324413
*CCN(*)C(=O)c1cc(Br)c(S(F)(F)F)cc1C(C)(C)C,0.324413
c1(-c2ccc(O*)cc2)ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc1,1.035543983
*C(=O)CCCCCCCCCCCC(=O)Oc1ccc(-c2ccc(O*)cc2)cc1,1.035543983
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,1.035543983
c1(OC(=O)CCCCCCCCCCCC(*)=O)ccc(-c2ccc(O*)cc2)cc1,1.035543983
C(CCCCCCCCC(=O)Oc1ccc(-c2ccc(O*)cc2)cc1)CCC(*)=O,1.035543983
C(CCCC(=O)NCCCCCCNC(=O)CCCCC*)COC(=O)c1ccc(C(=O)O*)cc1,1.053219623
O=C(CCCCC*)NCCCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.053219623
O=C(CCCCCOC(=O)c1ccc(C(=O)O*)cc1)NCCCCCCNC(=O)CCCCC*,1.053219623
N(CCCCCCNC(=O)CCCCC*)C(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.053219623
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.053219623
C(CCCC)c1cc(*)cc(-c2ccccc2)c1O*,0.972596446
C(CC)CCc1cc(*)cc(-c2ccccc2)c1O*,0.972596446
c1c(*)cc(-c2ccccc2)c(O*)c1CCCCC,0.972596446
c1ccc(-c2cc(*)cc(CCCCC)c2O*)cc1,0.972596446
*Oc1c(CCCCC)cc(*)cc1-c1ccccc1,0.972596446
c1(*)ccc(N)c(N*)c1,1.205910253
*c1ccc(N)c(N*)c1,1.205910253
c1(N*)cc(*)ccc1N,1.205910253
*Nc1cc(*)ccc1N,1.205910253
c1cc(*)cc(N*)c1N,1.205910253
*OC(=O)CCOCCCCCCCCCOCCCCCC*,0.935203
C(C*)CCCCOCCCCCCCCCOCCC(=O)O*,0.935203
C(CC(=O)O*)OCCCCCCCCCOCCCCCC*,0.935203
C(CCCCCCCCOCCCCCC*)OCCC(=O)O*,0.935203
*CCCCCCOCCCCCCCCCOCCC(=O)O*,0.935203
C(*)(=O)c1cc(O*)ccc1S(=O)(=O)c1ccccc1,1.311196
c1cc(O*)cc(C(*)=O)c1S(=O)(=O)c1ccccc1,1.311196
c1cc(S(=O)(=O)c2ccccc2)c(C(*)=O)cc1O*,1.311196
*Oc1ccc(S(=O)(=O)c2ccccc2)c(C(*)=O)c1,1.311196
c1ccc(S(=O)(=O)c2ccc(O*)cc2C(*)=O)cc1,1.311196
O1C(=O)C(*)C(C)C1O*,1.164306
*OC1OC(=O)C(*)C1C,1.164306
C1(O*)OC(=O)C(*)C1C,1.164306
C1(=O)OC(O*)C(C)C1*,1.164306
O(*)C1OC(=O)C(*)C1C,1.164306
c1cc(C(=O)Oc2ccc(O*)c(C(=O)OC)c2)ccc1OCCCCCCOC(=O)c1ccc(C(*)=O)cc1C,1.132904
O(C(=O)c1ccc(OCCCCCCOC(=O)c2ccc(C(*)=O)cc2C)cc1)c1ccc(O*)c(C(=O)OC)c1,1.132904
*Oc1ccc(OC(=O)c2ccc(OCCCCCCOC(=O)c3ccc(C(*)=O)cc3C)cc2)cc1C(=O)OC,1.132904
c1(C(=O)OCCCCCCOc2ccc(C(=O)Oc3ccc(O*)c(C(=O)OC)c3)cc2)ccc(C(*)=O)cc1C,1.132904
C(CCCOc1ccc(C(=O)Oc2ccc(O*)c(C(=O)OC)c2)cc1)CCOC(=O)c1ccc(C(*)=O)cc1C,1.132904
C(*)(C)(C*)C(=O)OC(C)(C)CS(=O)(=O)CC,1.044122
C(*)C(*)(C)C(=O)OC(C)(C)CS(=O)(=O)CC,1.044122
C(C)S(=O)(=O)CC(C)(C)OC(=O)C(*)(C)C*,1.044122
C(C)(C)(CS(=O)(=O)CC)OC(=O)C(*)(C)C*,1.044122
*CC(*)(C)C(=O)OC(C)(C)CS(=O)(=O)CC,1.044122
c1cc(OCC(F)C(F)(F)C(F)(F)F)ccc1C(CCCCOC(=O)O*)C(=O)OCC(C)CCCC*,1.169924
C(F)(F)(F)C(F)(F)C(F)COc1ccc(C(CCCCOC(=O)O*)C(=O)OCC(C)CCCC*)cc1,1.169924
C(F)(COc1ccc(C(CCCCOC(=O)O*)C(=O)OCC(C)CCCC*)cc1)C(F)(F)C(F)(F)F,1.169924
C(CCCOC(=O)O*)C(C(=O)OCC(C)CCCC*)c1ccc(OCC(F)C(F)(F)C(F)(F)F)cc1,1.169924
*CCCCC(C)COC(=O)C(CCCCOC(=O)O*)c1ccc(OCC(F)C(F)(F)C(F)(F)F)cc1,1.169924
O(*)C(=O)CC(*)CS(=O)(=O)OC,1.349638
C(=O)(CC(*)CS(=O)(=O)OC)O*,1.349638
*OC(=O)CC(*)CS(=O)(=O)OC,1.349638
O(C)S(=O)(=O)CC(*)CC(=O)O*,1.349638
*C(CC(=O)O*)CS(=O)(=O)OC,1.349638
O=S(=O)(CCCCS(=O)(=O)CSSC(*)=O)c1ccc(Oc2ccc(-c3ccc(*)nc3)cc2)cc1,1.30457
*C(=O)SSCS(=O)(=O)CCCCS(=O)(=O)c1ccc(Oc2ccc(-c3ccc(*)nc3)cc2)cc1,1.30457
c1cc(Oc2ccc(-c3ccc(*)nc3)cc2)ccc1S(=O)(=O)CCCCS(=O)(=O)CSSC(*)=O,1.30457
c1cc(Oc2ccc(S(=O)(=O)CCCCS(=O)(=O)CSSC(*)=O)cc2)ccc1-c1ccc(*)nc1,1.30457
c1(Oc2ccc(-c3ccc(*)nc3)cc2)ccc(S(=O)(=O)CCCCS(=O)(=O)CSSC(*)=O)cc1,1.30457
*Oc1ccc(Cc2ccc(OC(=O)O)c(C(*)=O)c2)cc1OC(=O)c1ccccc1,1.206553
c1cccc(C(=O)Oc2cc(Cc3ccc(OC(=O)O)c(C(*)=O)c3)ccc2O*)c1,1.206553
c1cc(O*)c(OC(=O)c2ccccc2)cc1Cc1ccc(OC(=O)O)c(C(*)=O)c1,1.206553
c1(O*)ccc(Cc2ccc(OC(=O)O)c(C(*)=O)c2)cc1OC(=O)c1ccccc1,1.206553
O(*)c1ccc(Cc2ccc(OC(=O)O)c(C(*)=O)c2)cc1OC(=O)c1ccccc1,1.206553
C(CCCCCCCCC(=O)O*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)CCCCCC*,1.114808
