SMILES,Density
*CCCCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.033546113
c1ccc(C(=O)O*)c(-c2ccccc2C(=O)OCCCCCCCCCC*)c1,1.033546113
c1ccc(-c2ccccc2C(=O)O*)c(C(=O)OCCCCCCCCCC*)c1,1.033546113
c1cccc(-c2ccccc2C(=O)OCCCCCCCCCC*)c1C(=O)O*,1.033546113
c1(C(=O)OCCCCCCCCCC*)ccccc1-c1ccccc1C(=O)O*,1.033546113
c12ccccc1C1c3ccccc3C2c2c(Oc3ccc(*)cc3)ccc(Oc3ccc(*)cc3)c21,1.03985508
*c1ccc(Oc2ccc(Oc3ccc(*)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,1.03985508
c1cccc2c1C1c3ccccc3C2c2c(Oc3ccc(*)cc3)ccc(Oc3ccc(*)cc3)c21,1.03985508
c1cc(Oc2ccc(*)cc2)c2c(c1Oc1ccc(*)cc1)C1c3ccccc3C2c2ccccc21,1.03985508
c1cc(Oc2ccc(Oc3ccc(*)cc3)c3c2C2c4ccccc4C3c3ccccc32)ccc1*,1.03985508
C(CC(C)CCC*)C(O*)c1cccc(N)c1,0.988049
*CCCC(C)CCC(O*)c1cccc(N)c1,0.988049
c1c(N)cccc1C(CCC(C)CCC*)O*,0.988049
c1(C(CCC(C)CCC*)O*)cccc(N)c1,0.988049
C(CC*)C(C)CCC(O*)c1cccc(N)c1,0.988049
c1cc(NC(=O)/C=C/c2ccc(OCCCCOC(*)=O)c(C(C)(C)C)c2)ccc1O*,1.070846
*Oc1ccc(NC(=O)/C=C/c2ccc(OCCCCOC(*)=O)c(C(C)(C)C)c2)cc1,1.070846
c1(O*)ccc(NC(=O)/C=C/c2ccc(OCCCCOC(*)=O)c(C(C)(C)C)c2)cc1,1.070846
O=C(/C=C/c1ccc(OCCCCOC(*)=O)c(C(C)(C)C)c1)Nc1ccc(O*)cc1,1.070846
C(CCOC(*)=O)COc1ccc(/C=C/C(=O)Nc2ccc(O*)cc2)cc1C(C)(C)C,1.070846
C(*)(=O)CN1CCN(C(C#N)C(=O)OCCCCO*)CC1,1.110522
*OCCCCOC(=O)C(C#N)N1CCN(CC(*)=O)CC1,1.110522
C1CN(CC(*)=O)CCN1C(C#N)C(=O)OCCCCO*,1.110522
O(CCCCO*)C(=O)C(C#N)N1CCN(CC(*)=O)CC1,1.110522
O=C(OCCCCO*)C(C#N)N1CCN(CC(*)=O)CC1,1.110522
N(CCC*)C(=O)C(CCCCNC(=O)OCCCCC)C(=O)N*,1.027374
O=C(NCCCCC(C(=O)N*)C(=O)NCCC*)OCCCCC,1.027374
C(C)CCCOC(=O)NCCCCC(C(=O)N*)C(=O)NCCC*,1.027374
*CCCNC(=O)C(CCCCNC(=O)OCCCCC)C(=O)N*,1.027374
C(*)CCNC(=O)C(CCCCNC(=O)OCCCCC)C(=O)N*,1.027374
c1cc(-c2cc(C)c(*)nc2CCO)ccc1-c1ccc(*)cc1,0.87037
c1(C)cc(-c2ccc(-c3ccc(*)cc3)cc2)c(CCO)nc1*,0.87037
C(CO)c1nc(*)c(C)cc1-c1ccc(-c2ccc(*)cc2)cc1,0.87037
*c1ccc(-c2ccc(-c3cc(C)c(*)nc3CCO)cc2)cc1,0.87037
c1c(C)c(*)nc(CCO)c1-c1ccc(-c2ccc(*)cc2)cc1,0.87037
N(CC)(Cc1ccc(C*)cc1)C(=O)CCCCCCCCC(=O)N(*)CC,0.980332205
*Cc1ccc(CN(CC)C(=O)CCCCCCCCC(=O)N(*)CC)cc1,0.980332205
C(CCCCCC(=O)N(*)CC)CCC(=O)N(CC)Cc1ccc(C*)cc1,0.980332205
c1cc(CN(CC)C(=O)CCCCCCCCC(=O)N(*)CC)ccc1C*,0.980332205
N(*)(CC)C(=O)CCCCCCCCC(=O)N(CC)Cc1ccc(C*)cc1,0.980332205
C(CNC(=O)CCCCCCCCCC(=O)NCc1ccc(CNC(*)=O)cc1)CC(=O)N*,1.070388
c1cc(CNC(=O)CCCCCCCCCC(=O)NCCCC(=O)N*)ccc1CNC(*)=O,1.070388
O=C(CCCNC(=O)CCCCCCCCCC(=O)NCc1ccc(CNC(*)=O)cc1)N*,1.070388
*NC(=O)CCCNC(=O)CCCCCCCCCC(=O)NCc1ccc(CNC(*)=O)cc1,1.070388
C(CCCCCCCC(=O)NCCCC(=O)N*)CC(=O)NCc1ccc(CNC(*)=O)cc1,1.070388
*CCCCCNC(=O)CCCCC(=O)NCCCCCCSCCCCCNC(=O)C(=O)N*,1.035611
S(CCCCCCNC(=O)CCCCC(=O)NCCCCC*)CCCCCNC(=O)C(=O)N*,1.035611
N(CCCCCSCCCCCCNC(=O)CCCCC(=O)NCCCCC*)C(=O)C(=O)N*,1.035611
C(CCNC(=O)C(=O)N*)CCSCCCCCCNC(=O)CCCCC(=O)NCCCCC*,1.035611
C(CCCC*)NC(=O)CCCCC(=O)NCCCCCCSCCCCCNC(=O)C(=O)N*,1.035611
*OC(NC(=O)CCCCCCCCC(=O)NCCNC(=O)O*)OC,1.086227
*OC(=O)NCCNC(=O)CCCCCCCCC(=O)NC(O*)OC,1.086227
O(*)C(NC(=O)CCCCCCCCC(=O)NCCNC(=O)O*)OC,1.086227
O=C(CCCCCCCCC(=O)NCCNC(=O)O*)NC(O*)OC,1.086227
C(CCCCCC(=O)NC(O*)OC)CCC(=O)NCCNC(=O)O*,1.086227
*CC(*)OC(=C)C1CCCCC1,0.886512894
C1CCCCC1C(=C)OC(*)C*,0.886512894
C(*)(C*)OC(=C)C1CCCCC1,0.886512894
C1CCCC(C(=C)OC(*)C*)C1,0.886512894
C1(C(=C)OC(*)C*)CCCCC1,0.886512894
c1cc(OC(=O)Oc2ccc(C(=O)Nc3ccc(O*)cc3)cc2)c(C)cc1C(*)=O,1.210327
c1cc(NC(=O)c2ccc(OC(=O)Oc3ccc(C(*)=O)cc3C)cc2)ccc1O*,1.210327
c1cc(C(=O)Nc2ccc(O*)cc2)ccc1OC(=O)Oc1ccc(C(*)=O)cc1C,1.210327
O=C(Oc1ccc(C(=O)Nc2ccc(O*)cc2)cc1)Oc1ccc(C(*)=O)cc1C,1.210327
*Oc1ccc(NC(=O)c2ccc(OC(=O)Oc3ccc(C(*)=O)cc3C)cc2)cc1,1.210327
N(CCCCCC*)C(=O)Nc1ccc(CN(C(*)=O)c2ccc(C)cc2)cc1,1.075153
C(c1ccc(NC(=O)NCCCCCC*)cc1)N(C(*)=O)c1ccc(C)cc1,1.075153
C(CCC*)CCNC(=O)Nc1ccc(CN(C(*)=O)c2ccc(C)cc2)cc1,1.075153
*CCCCCCNC(=O)Nc1ccc(CN(C(*)=O)c2ccc(C)cc2)cc1,1.075153
Cc1ccc(N(Cc2ccc(NC(=O)NCCCCCC*)cc2)C(*)=O)cc1,1.075153
*CCc1ccc(Cc2ccc(*)cc2)cc1,1.024504013
*c1ccc(Cc2ccc(CC*)cc2)cc1,1.024504013
c1cc(CC*)ccc1Cc1ccc(*)cc1,1.024504013
c1(Cc2ccc(CC*)cc2)ccc(*)cc1,1.024504013
c1cc(*)ccc1Cc1ccc(CC*)cc1,1.024504013
c1cc(C(=O)Nc2ccc(NC(=O)CCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)c(C(=O)O)cc1C(=O)Nc1ccc(O*)cc1,1.215358
c1(C(=O)O)cc(C(=O)Nc2ccc(O*)cc2)ccc1C(=O)Nc1ccc(NC(=O)CCCCC(=O)Nc2ccc(C(*)=O)cc2)cc1,1.215358
c1(C(=O)Nc2ccc(O*)cc2)ccc(C(=O)Nc2ccc(NC(=O)CCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)c(C(=O)O)c1,1.215358
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)CCCCC(=O)Nc4ccc(C(*)=O)cc4)cc3)c(C(=O)O)c2)cc1,1.215358
C(*)(=O)c1ccc(NC(=O)CCCCC(=O)Nc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(O*)cc4)cc3C(=O)O)cc2)cc1,1.215358
*C1=CC=C1C(=O)C(*)=O,1.271471
*C(=O)C(=O)C1=CC=C1*,1.271471
O=C(*)C(=O)C1=CC=C1*,1.271471
C1(*)=CC=C1C(=O)C(*)=O,1.271471
C1=C(*)C(C(=O)C(*)=O)=C1,1.271471
C(*)(C*)C(=O)OCCCCCCOC(=O)CCCCCC(=O)OC,1.00585
*CC(*)C(=O)OCCCCCCOC(=O)CCCCCC(=O)OC,1.00585
COC(=O)CCCCCC(=O)OCCCCCCOC(=O)C(*)C*,1.00585
*C(C*)C(=O)OCCCCCCOC(=O)CCCCCC(=O)OC,1.00585
C(CCC(=O)OC)CCC(=O)OCCCCCCOC(=O)C(*)C*,1.00585
c1cc(OC*)ccc1CC(CS(*)(=O)=O)NC(C)=O,1.19888
*S(=O)(=O)CC(Cc1ccc(OC*)cc1)NC(C)=O,1.19888
*COc1ccc(CC(CS(*)(=O)=O)NC(C)=O)cc1,1.19888
O=S(*)(=O)CC(Cc1ccc(OC*)cc1)NC(C)=O,1.19888
O(C*)c1ccc(CC(CS(*)(=O)=O)NC(C)=O)cc1,1.19888
O=C(Oc1ccc(CC(C)C)c(O*)c1)c1cc(OC)cc(OC(*)=O)c1,1.10107
c1(OC(=O)c2cc(OC)cc(OC(*)=O)c2)ccc(CC(C)C)c(O*)c1,1.10107
O(C(*)=O)c1cc(OC)cc(C(=O)Oc2ccc(CC(C)C)c(O*)c2)c1,1.10107
c1(CC(C)C)ccc(OC(=O)c2cc(OC)cc(OC(*)=O)c2)cc1O*,1.10107
*Oc1cc(OC(=O)c2cc(OC)cc(OC(*)=O)c2)ccc1CC(C)C,1.10107
c1(OC(=O)CCCC(*)=O)ccc(C(CC(=O)OC)c2ccc(S*)cc2C)cc1,1.128951
C(CCC(*)=O)C(=O)Oc1ccc(C(CC(=O)OC)c2ccc(S*)cc2C)cc1,1.128951
C(C(=O)OC)C(c1ccc(OC(=O)CCCC(*)=O)cc1)c1ccc(S*)cc1C,1.128951
*Sc1ccc(C(CC(=O)OC)c2ccc(OC(=O)CCCC(*)=O)cc2)c(C)c1,1.128951
c1(C)cc(S*)ccc1C(CC(=O)OC)c1ccc(OC(=O)CCCC(*)=O)cc1,1.128951
c1cc(C)cc(OCC(C*)O*)c1,1.060004557
*CC(COc1cccc(C)c1)O*,1.060004557
*OC(C*)COc1cccc(C)c1,1.060004557
c1(C)cccc(OCC(C*)O*)c1,1.060004557
O(CC(C*)O*)c1cccc(C)c1,1.060004557
*/C=C(/*)CCCCOCCOc1ccc(OC)cc1,1.03915
O(CCCC/C(*)=C\*)CCOc1ccc(OC)cc1,1.03915
C(/*)(=C\*)CCCCOCCOc1ccc(OC)cc1,1.03915
c1(OCCOCCCC/C(*)=C\*)ccc(OC)cc1,1.03915
C(CC/C(*)=C\*)COCCOc1ccc(OC)cc1,1.03915
C(CCCCC)Oc1cc(*)c(OC)cc1*,0.954754285
*c1cc(OC)c(*)cc1OCCCCCC,0.954754285
c1c(*)c(OCCCCCC)cc(*)c1OC,0.954754285
*c1cc(OCCCCCC)c(*)cc1OC,0.954754285
CCCCCCOc1cc(*)c(OC)cc1*,0.954754285
C(CCOC(=O)C(*)C*)OCCCCCCOC(=O)CCCCCCCCCCCC(C)C,0.909502
C(CCCCCCC(=O)OCCCCCCOCCCOC(=O)C(*)C*)CCCCC(C)C,0.909502
C(CCCCOC(=O)CCCCCCCCCCCC(C)C)COCCCOC(=O)C(*)C*,0.909502
*CC(*)C(=O)OCCCOCCCCCCOC(=O)CCCCCCCCCCCC(C)C,0.909502
C(CCCOC(=O)CCCCCCCCCCCC(C)C)CCOCCCOC(=O)C(*)C*,0.909502
c1cc(C(C)(CO)CCl)c(C(NC(=O)SCC*)C(=O)NCC(*)=O)cc1C(=O)O,1.2445
S(CC*)C(=O)NC(C(=O)NCC(*)=O)c1cc(C(=O)O)ccc1C(C)(CO)CCl,1.2445
C(Cl)C(C)(CO)c1ccc(C(=O)O)cc1C(NC(=O)SCC*)C(=O)NCC(*)=O,1.2445
C(=O)(NC(C(=O)NCC(*)=O)c1cc(C(=O)O)ccc1C(C)(CO)CCl)SCC*,1.2445
*CCSC(=O)NC(C(=O)NCC(*)=O)c1cc(C(=O)O)ccc1C(C)(CO)CCl,1.2445
O=C(OCCC*)N1CCC(*)CC1,1.03405312
*CCCOC(=O)N1CCC(*)CC1,1.03405312
O(CCC*)C(=O)N1CCC(*)CC1,1.03405312
C1CN(C(=O)OCCC*)CCC1*,1.03405312
C(=O)(OCCC*)N1CCC(*)CC1,1.03405312
*C(C*)C(=O)OCCCCCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OCCN(c3ccccc3)c3ccccc3)cc2)cc1,1.102369
c1cccc(N(CCOC(=O)c2ccc(OCCOC(=O)c3ccc(OCCCCCCOC(=O)C(*)C*)cc3)cc2)c2ccccc2)c1,1.102369
C(COC(=O)c1ccc(OCCOC(=O)c2ccc(OCCCCCCOC(=O)C(*)C*)cc2)cc1)N(c1ccccc1)c1ccccc1,1.102369
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OCCN(c3ccccc3)c3ccccc3)cc2)cc1,1.102369
C(CCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OCCN(c3ccccc3)c3ccccc3)cc2)cc1)CCOC(=O)C(*)C*,1.102369
C(=O)(CNc1ccc(OCCCCCC)cc1)c1ccc(-c2ccc(O*)cc2OC(=O)c2ccc(C(*)=O)cc2)cc1,1.113606
C(CC)CCCOc1ccc(NCC(=O)c2ccc(-c3ccc(O*)cc3OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.113606
O=C(Oc1cc(O*)ccc1-c1ccc(C(=O)CNc2ccc(OCCCCCC)cc2)cc1)c1ccc(C(*)=O)cc1,1.113606
c1cc(O*)cc(OC(=O)c2ccc(C(*)=O)cc2)c1-c1ccc(C(=O)CNc2ccc(OCCCCCC)cc2)cc1,1.113606
*Oc1ccc(-c2ccc(C(=O)CNc3ccc(OCCCCCC)cc3)cc2)c(OC(=O)c2ccc(C(*)=O)cc2)c1,1.113606
C(*)CCCCCNC(=O)NCCCc1ccccc1C(=O)O*,1.069182
c1cccc(C(=O)O*)c1CCCNC(=O)NCCCCCC*,1.069182
C(CCCC*)CNC(=O)NCCCc1ccccc1C(=O)O*,1.069182
C(=O)(NCCCCCC*)NCCCc1ccccc1C(=O)O*,1.069182
*CCCCCCNC(=O)NCCCc1ccccc1C(=O)O*,1.069182
C(CCCCCCC*)CC(=O)NNC(=O)CCCCCCC*,0.927324
*CCCCCCCCCC(=O)NNC(=O)CCCCCCC*,0.927324
C(CCCC*)CCCCC(=O)NNC(=O)CCCCCCC*,0.927324
C(=O)(CCCCCCC*)NNC(=O)CCCCCCCCC*,0.927324
N(NC(=O)CCCCCCCCC*)C(=O)CCCCCCC*,0.927324
S(CCC*)CCOCCCCOC(=O)Cc1ccccc1-c1ccccc1C(=O)O*,1.112687
C(C*)CSCCOCCCCOC(=O)Cc1ccccc1-c1ccccc1C(=O)O*,1.112687
c1ccc(-c2ccccc2C(=O)O*)c(CC(=O)OCCCCOCCSCCC*)c1,1.112687
*CCCSCCOCCCCOC(=O)Cc1ccccc1-c1ccccc1C(=O)O*,1.112687
c1(C(=O)O*)ccccc1-c1ccccc1CC(=O)OCCCCOCCSCCC*,1.112687
*CCOCCOc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,1.076221
CC(C)(c1ccc(O*)cc1)c1ccc(Oc2ccc(-c3ccc(OCCOCC*)cc3)cc2)cc1,1.076221
c1cc(OCCOCC*)ccc1-c1ccc(Oc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)cc1,1.076221
O(c1ccc(-c2ccc(OCCOCC*)cc2)cc1)c1ccc(C(C)(C)c2ccc(O*)cc2)cc1,1.076221
C(C)(C)(c1ccc(O*)cc1)c1ccc(Oc2ccc(-c3ccc(OCCOCC*)cc3)cc2)cc1,1.076221
C(CCC)CCCCN(C(=O)OC(C)OC)C(=O)C(*)C*,0.957524
O=C(OC(C)OC)N(CCCCCCCC)C(=O)C(*)C*,0.957524
*CC(*)C(=O)N(CCCCCCCC)C(=O)OC(C)OC,0.957524
C(CCCC)CCCN(C(=O)OC(C)OC)C(=O)C(*)C*,0.957524
C(CCCCC)CCN(C(=O)OC(C)OC)C(=O)C(*)C*,0.957524
*CCCCCCCCC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(=O)N*,1.221936
C(F)(F)(CCCCCCCC*)C(F)(F)C(F)(F)COC(=O)NCC(=O)N*,1.221936
C(F)(F)(C(F)(F)CCCCCCCC*)C(F)(F)COC(=O)NCC(=O)N*,1.221936
*NC(=O)CNC(=O)OCC(F)(F)C(F)(F)C(F)(F)CCCCCCCC*,1.221936
C(F)(F)(COC(=O)NCC(=O)N*)C(F)(F)C(F)(F)CCCCCCCC*,1.221936
O=C(CCCCCCCCC(=O)O*)OCC(C#C)(C*)CCl,1.044486
*CC(C#C)(CCl)COC(=O)CCCCCCCCC(=O)O*,1.044486
C(CCCCCCC(=O)O*)CC(=O)OCC(C#C)(C*)CCl,1.044486
C(CCCCCC(=O)OCC(C#C)(C*)CCl)CCC(=O)O*,1.044486
C(CCCCCCCC(=O)OCC(C#C)(C*)CCl)C(=O)O*,1.044486
c1cc(NC(=O)O*)c(C)cc1Cc1ccc(NC(=O)OCC(C)(C)C*)c(C)c1,1.042086727
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,1.042086727
c1cc(Cc2ccc(NC(=O)O*)c(C)c2)cc(C)c1NC(=O)OCC(C)(C)C*,1.042086727
C(=O)(Nc1ccc(Cc2ccc(NC(=O)OCC(C)(C)C*)c(C)c2)cc1C)O*,1.042086727
C(c1ccc(NC(=O)O*)c(C)c1)c1ccc(NC(=O)OCC(C)(C)C*)c(C)c1,1.042086727
c1(*)ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccccc4-c4ccccc4NC(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,1.12574
c1cc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccccc4-c4ccccc4NC(=O)Nc4ccc(O*)cc4)cc3)cc2)ccc1*,1.12574
c1(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccccc4-c4ccccc4NC(=O)Nc4ccc(O*)cc4)cc3)cc2)ccc(*)cc1,1.12574
c1cc(*)ccc1C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccccc3-c3ccccc3NC(=O)Nc3ccc(O*)cc3)cc2)cc1,1.12574
*Oc1ccc(NC(=O)Nc2ccccc2-c2ccccc2C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,1.12574
Cc1cc(Br)c(C(=O)O)cc1C(*)C*,1.422322
OC(=O)c1cc(C(*)C*)c(C)cc1Br,1.422322
C(=O)(O)c1cc(C(*)C*)c(C)cc1Br,1.422322
*CC(*)c1cc(C(=O)O)c(Br)cc1C,1.422322
C(*)(C*)c1cc(C(=O)O)c(Br)cc1C,1.422322
*C(=O)CCCCC(=O)Nc1ccc(-c2ccccc2NCC(=O)Oc2ccc(CO)c(/C=C/*)c2)cc1,1.155441
O=C(*)CCCCC(=O)Nc1ccc(-c2ccccc2NCC(=O)Oc2ccc(CO)c(/C=C/*)c2)cc1,1.155441
c1ccc(NCC(=O)Oc2ccc(CO)c(/C=C/*)c2)c(-c2ccc(NC(=O)CCCCC(*)=O)cc2)c1,1.155441
c1cc(-c2ccccc2NCC(=O)Oc2ccc(CO)c(/C=C/*)c2)ccc1NC(=O)CCCCC(*)=O,1.155441
*/C=C/c1cc(OC(=O)CNc2ccccc2-c2ccc(NC(=O)CCCCC(*)=O)cc2)ccc1CO,1.155441
C(*)(=O)C/C=C/C(=O)C(*)C,1.05249
*C(=O)C/C=C/C(=O)C(*)C,1.05249
C(=C\CC(*)=O)/C(=O)C(*)C,1.05249
CC(*)C(=O)/C=C/CC(*)=O,1.05249
C(*)(C)C(=O)/C=C/CC(*)=O,1.05249
c1(CSC(=O)CCCc2ccc(C(=O)N*)c(C)c2)ccc(C*)c(C(=O)O)c1,1.173249
c1c(CSC(=O)CCCc2ccc(C(=O)N*)c(C)c2)ccc(C*)c1C(=O)O,1.173249
c1cc(CCCC(=O)SCc2ccc(C*)c(C(=O)O)c2)cc(C)c1C(=O)N*,1.173249
*Cc1ccc(CSC(=O)CCCc2ccc(C(=O)N*)c(C)c2)cc1C(=O)O,1.173249
C(=O)(N*)c1ccc(CCCC(=O)SCc2ccc(C*)c(C(=O)O)c2)cc1C,1.173249
N(CC*)(CCCC)C(=O)c1ccc(C(=O)N(*)CCCC)cc1,0.975750117
*CCN(CCCC)C(=O)c1ccc(C(=O)N(*)CCCC)cc1,0.975750117
CCCCN(*)C(=O)c1ccc(C(=O)N(CC*)CCCC)cc1,0.975750117
c1cc(C(=O)N(CC*)CCCC)ccc1C(=O)N(*)CCCC,0.975750117
CCCCN(CC*)C(=O)c1ccc(C(=O)N(*)CCCC)cc1,0.975750117
c1cccc(NC(=O)CCCCC(=O)NCC(C)CC*)c1*,1.032753
*CCC(C)CNC(=O)CCCCC(=O)Nc1ccccc1*,1.032753
C(=O)(CCCCC(=O)NCC(C)CC*)Nc1ccccc1*,1.032753
C(=O)(CCCCC(=O)Nc1ccccc1*)NCC(C)CC*,1.032753
C(C)(CC*)CNC(=O)CCCCC(=O)Nc1ccccc1*,1.032753
*Nc1ccc(*)cc1C(C)C,0.91867277
c1c(*)ccc(N*)c1C(C)C,0.91867277
c1cc(N*)c(C(C)C)cc1*,0.91867277
c1cc(*)cc(C(C)C)c1N*,0.91867277
c1(N*)ccc(*)cc1C(C)C,0.91867277
C1(=O)c2ccc(C(*)(C(F)(F)F)C(F)(F)F)cc2C(=O)N1c1ccc(NC(=O)c2ccc(*)c(F)c2)cc1C,1.302506
*c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc1F,1.302506
N(C(=O)c1ccc(*)c(F)c1)c1ccc(N2C(=O)c3ccc(C(*)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,1.302506
c12ccc(C(*)(C(F)(F)F)C(F)(F)F)cc1C(=O)N(c1ccc(NC(=O)c3ccc(*)c(F)c3)cc1C)C2=O,1.302506
FC(F)(F)C(*)(c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)c3ccc(*)c(F)c3)cc1C)C2=O)C(F)(F)F,1.302506
c1(OC)c(O)c(O*)cc(OC)c1OCC(C)CCCCCCC(*)C,0.97575
O(CC(C)CCCCCCC(*)C)c1c(OC)cc(O*)c(O)c1OC,0.97575
CC(*)CCCCCCC(C)COc1c(OC)cc(O*)c(O)c1OC,0.97575
*Oc1cc(OC)c(OCC(C)CCCCCCC(*)C)c(OC)c1O,0.97575
Oc1c(O*)cc(OC)c(OCC(C)CCCCCCC(*)C)c1OC,0.97575
c1(OCCCCCC*)ccc(-c2ccc(-c3ccc(OC(=O)C(C)C(C)(C)NC(=O)O*)cc3)cc2)cc1,1.071273
*CCCCCCOc1ccc(-c2ccc(-c3ccc(OC(=O)C(C)C(C)(C)NC(=O)O*)cc3)cc2)cc1,1.071273
O(*)C(=O)NC(C)(C)C(C)C(=O)Oc1ccc(-c2ccc(-c3ccc(OCCCCCC*)cc3)cc2)cc1,1.071273
C(CCCC*)COc1ccc(-c2ccc(-c3ccc(OC(=O)C(C)C(C)(C)NC(=O)O*)cc3)cc2)cc1,1.071273
c1cc(-c2ccc(-c3ccc(OCCCCCC*)cc3)cc2)ccc1OC(=O)C(C)C(C)(C)NC(=O)O*,1.071273
O(CCBr)C(O*)C(*)(C)CC,1.270817
*C(C)(CC)C(O*)OCCBr,1.270817
O(*)C(OCCBr)C(*)(C)CC,1.270817
*OC(OCCBr)C(*)(C)CC,1.270817
C(C)C(*)(C)C(O*)OCCBr,1.270817
O=C(NCCNCC(=O)N*)C(CCCCCC(=O)OCC)C(*)C(=O)OCCCCCCCCCC,0.985195
C(CCCCCCCC)COC(=O)C(*)C(CCCCCC(=O)OCC)C(=O)NCCNCC(=O)N*,0.985195
*NC(=O)CNCCNC(=O)C(CCCCCC(=O)OCC)C(*)C(=O)OCCCCCCCCCC,0.985195
O=C(CNCCNC(=O)C(CCCCCC(=O)OCC)C(*)C(=O)OCCCCCCCCCC)N*,0.985195
O=C(OCCCCCCCCCC)C(*)C(CCCCCC(=O)OCC)C(=O)NCCNCC(=O)N*,0.985195
C(C)Oc1ccc(C(=O)C(*)C*)cc1,1.043726218
C(=O)(c1ccc(OCC)cc1)C(*)C*,1.043726218
*CC(*)C(=O)c1ccc(OCC)cc1,1.043726218
c1cc(C(=O)C(*)C*)ccc1OCC,1.043726218
c1(OCC)ccc(C(=O)C(*)C*)cc1,1.043726218
C(CC*)CC(=O)NNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,1.08775
C(CCCNC(=O)CCCCC(=O)NNC(=O)CCCC*)CCNC(=O)C(=O)N*,1.08775
C(CCCC(=O)NCCCCCCNC(=O)C(=O)N*)C(=O)NNC(=O)CCCC*,1.08775
C(=O)(CCCC*)NNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,1.08775
*CCCCC(=O)NNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,1.08775
*/C(=C/*)CCCOc1ccc(-c2ccc(CCCCC)cc2)cc1,0.976925232
*/C=C(/*)CCCOc1ccc(-c2ccc(CCCCC)cc2)cc1,0.976925232
c1(-c2ccc(OCCC/C(*)=C\*)cc2)ccc(CCCCC)cc1,0.976925232
c1(-c2ccc(CCCCC)cc2)ccc(OCCC/C(*)=C\*)cc1,0.976925232
C(C)CCCc1ccc(-c2ccc(OCCC/C(*)=C\*)cc2)cc1,0.976925232
N(*)C(=O)NCCSCCSSCCNC(=O)NNC(=O)CC*,1.281589
S(CCSCCNC(=O)N*)SCCNC(=O)NNC(=O)CC*,1.281589
*NC(=O)NCCSCCSSCCNC(=O)NNC(=O)CC*,1.281589
*CCC(=O)NNC(=O)NCCSSCCSCCNC(=O)N*,1.281589
S(CCNC(=O)N*)CCSSCCNC(=O)NNC(=O)CC*,1.281589
N(CCCCCCCCCC*)C(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)O*)cc2)c1,1.121917
c1cc(C(=O)O*)ccc1S(=O)(=O)c1cccc(C(=O)NCCCCCCCCCC*)c1,1.121917
C(=O)(O*)c1ccc(S(=O)(=O)c2cccc(C(=O)NCCCCCCCCCC*)c2)cc1,1.121917
*OC(=O)c1ccc(S(=O)(=O)c2cccc(C(=O)NCCCCCCCCCC*)c2)cc1,1.121917
*CCCCCCCCCCNC(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)O*)cc2)c1,1.121917
C(COCCOCCOc1ccccc1C)OC(*)C*,1.05462
Cc1ccccc1OCCOCCOCCOC(*)C*,1.05462
*CC(*)OCCOCCOCCOc1ccccc1C,1.05462
*C(C*)OCCOCCOCCOc1ccccc1C,1.05462
c1ccc(OCCOCCOCCOC(*)C*)c(C)c1,1.05462
SCCCOC(=O)C(O*)C(=O)NCCCNC(=O)CNNC(=O)C*,1.217759
*OC(C(=O)NCCCNC(=O)CNNC(=O)C*)C(=O)OCCCS,1.217759
C(=O)(NCCCNC(=O)CNNC(=O)C*)C(O*)C(=O)OCCCS,1.217759
*CC(=O)NNCC(=O)NCCCNC(=O)C(O*)C(=O)OCCCS,1.217759
